url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost,property_subtype,postal_code,locality,property_type
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu69315,rbu69315,269000.0,1.0,51.0,,,0.0,1.0,0.0,,,1968.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,184.0,,,,,0.0,(information not available),(information not available),,,,,,,,,,,,,,,,,,,,,,,,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu69316,rbu69316,299000.0,2.0,79.0,Normal,2.0,0.0,1.0,0.0,,,2011.0,,1.0,,,,1.0,,,Electricity,,,,,,,5.0,,,,1.0,,100.0,,"yes, certificate in accordance",,,1.0,no flooding area,(information not available),,,On contract,,,0.0,22.0,,,1.0,,,,2.0,,,1.0,,,,,,,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu68996,rbu68996,359000.0,3.0,110.0,,,0.0,1.0,0.0,,,,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,,,,,,,(information not available),(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,,1.0,,,,,,,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu69309,rbu69309,239000.0,2.0,84.0,Normal,2.0,0.0,1.0,0.0,,,1963.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,163.0,,"No, certificate does not comply",,,1.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,5.0,,,,,,,,,,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu69307,rbu69307,189000.0,2.0,80.0,Normal,2.0,0.0,0.0,0.0,,,1930.0,,,,,,,,,,,,,,,,,,,,,,149.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu68653,rbu68653,269000.0,2.0,96.0,Normal,,0.0,1.0,0.0,,,1974.0,,,,,,1.0,,,Gas,,,,,,,10.0,,,,1.0,,113.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,,,,0.0,37.0,,,0.0,,,,,,,1.0,,,,,,,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68691,rbu68691,224000.0,2.0,86.0,Normal,2.0,0.0,1.0,0.0,,,1977.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,155.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,1.0,,3.0,1.0,,14.0,,,,949.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu68698,rbu68698,217000.0,2.0,78.0,Normal,2.0,0.0,1.0,0.0,,,2017.0,,,,,,1.0,,,Gas,,,,,,,9.0,,,,,,48.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,1.0,,,,,,,1.0,,6.0,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu68652,rbu68652,269000.0,2.0,96.0,Normal,,0.0,1.0,0.0,,,1974.0,,,,,,1.0,,,Gas,,,,,,,10.0,,,,1.0,,113.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,,,,0.0,37.0,,,0.0,,,,,,,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68988,rbu68988,269000.0,3.0,119.0,,,,1.0,0.0,,,1974.0,,,,,,1.0,,,Not specified,,0.0,0.0,,,,,,,,,,217.0,,,,,,no flooding area,(information not available),0.0,,,,,0.0,,,,1.0,,,0.0,,,,1.0,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu68366,rbu68366,229500.0,2.0,110.0,To be renovated,,0.0,0.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,799.0,,"yes, certificate in accordance",,,0.0,(information not available),(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,,1.0,,,,,,713.0,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu68364,rbu68364,335000.0,3.0,115.0,New,2.0,0.0,1.0,0.0,0.0,Super equipped,2025.0,,,,,,2.0,,1.0,,,,,,,,8.0,0.0,,1.0,1.0,,,,"yes, certificate in accordance",,0.0,0.0,no flooding area,(information not available),,,,,,0.0,47.0,,Double glass,0.0,1.0,,0.0,2.0,,2.0,2.0,,10.0,10.0,,,,,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68445,rbu68445,199000.0,2.0,80.0,Normal,2.0,0.0,1.0,0.0,,,1970.0,,,,,,1.0,,,Gas,,,,,,,7.0,,,,1.0,,164.0,,"No, certificate does not comply",,,0.0,,(information not available),,,Negotiable,,,0.0,30.0,,,1.0,,,,2.0,,3.0,1.0,,,,,,855.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68137,rbu68137,299000.0,2.0,79.0,Excellent,2.0,0.0,1.0,0.0,,,2020.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,73.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/duplex/for-sale/2610/wilrijk/rbu68362,rbu68362,385000.0,4.0,130.0,New,2.0,0.0,1.0,1.0,0.0,Super equipped,2025.0,,1.0,,,,1.0,,1.0,,,,,,85.0,,,,,1.0,1.0,,,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,,,,0.0,43.0,,Double glass,0.0,1.0,,0.0,0.0,,2.0,,,10.0,10.0,,,,,,duplex,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rwc41189,rwc41189,410000.0,2.0,101.0,Excellent,,,,,,,2012.0,,,,,,1.0,0.0,0.0,Gas,0.0,0.0,,,,,,,,,,,95.0,,,,,,(information not available),(information not available),,,,,,,,,Double glass,,,,,,,,,,,,,,,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68444,rbu68444,215000.0,3.0,100.0,To be renovated,2.0,0.0,1.0,0.0,,,1963.0,,1.0,,,,1.0,,,Fuel oil,,,,,,,3.0,,,,1.0,,188.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,3.0,,5.0,1.0,,23.0,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu70146,rbu70146,179000.0,2.0,89.0,Normal,2.0,0.0,1.0,0.0,,,1967.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,178.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,0.0,,,,2.0,,,1.0,,7.0,,,,894.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu70142,rbu70142,239000.0,2.0,82.0,Normal,2.0,0.0,1.0,0.0,,,1962.0,,1.0,,,,1.0,,,Fuel oil,,,,,,,,,,,1.0,,187.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,1.0,,2.0,1.0,,32.0,,,,743.0,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu70161,rbu70161,335000.0,2.0,100.0,,2.0,,1.0,0.0,,,,,,,12.0,,1.0,,,,,,,,,,11.0,,,,1.0,,166.0,,,,,,(information not available),(information not available),,,,,,0.0,,,Double glass,1.0,1.0,,,7.0,,10.0,,,,,,,,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu68135,rbu68135,480000.0,3.0,126.0,Normal,2.0,,1.0,0.0,,Fully equipped,2006.0,,1.0,Western kitchen,,,2.0,,,Gas,,,,,,,6.0,,,1.0,1.0,,95.0,1616.0,"yes, certificate in accordance",,0.0,1.0,no flooding area,(information not available),,,On contract,,,,,,Double glass,1.0,1.0,1.0,,2.0,,5.0,2.0,,,,,,1666.0,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rwc41082,rwc41082,389500.0,2.0,95.0,Excellent,,,1.0,,,,,,,,,,,1.0,,Not specified,,,,,,,20.0,,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,1.0,,23.0,,,,,,,,,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/penthouse/for-sale/2000/antwerp/rwc41084,rwc41084,1950000.0,3.0,185.0,Excellent,,,1.0,,,,,,,,,,,1.0,,Not specified,,,,,,,75.0,,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,23.0,,23.0,,,,,,,,,,penthouse,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu68138,rbu68138,239000.0,2.0,90.0,Excellent,,0.0,1.0,0.0,,,1968.0,,1.0,,,,1.0,,,Gas,,,,,,,4.0,,,,1.0,,230.0,,"No, certificate does not comply",,,0.0,,(information not available),,,Negotiable,,,0.0,25.0,,,1.0,,,,4.0,,4.0,1.0,,,,,,934.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu68363,rbu68363,249000.0,1.0,62.0,New,2.0,0.0,1.0,0.0,0.0,Super equipped,2025.0,,,,,,1.0,,1.0,,,,,,,,8.0,0.0,,1.0,1.0,,,,"yes, certificate in accordance",,0.0,0.0,no flooding area,(information not available),,,,,,0.0,27.0,,Double glass,0.0,,,0.0,1.0,,2.0,1.0,,10.0,10.0,,,,,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu70077,rbu70077,229900.0,2.0,73.0,Normal,,0.0,1.0,0.0,,,1958.0,,1.0,,,,1.0,,,Gas,,,,,,,4.0,,,,,,286.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,On contract,,,0.0,35.0,,,0.0,,,,2.0,,2.0,1.0,,,,,,622.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu70096,rbu70096,315000.0,2.0,91.0,,,,1.0,0.0,,,1958.0,,,,,,1.0,,,Not specified,,0.0,0.0,,,,40.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,Immediately,,,0.0,,,Double glass,1.0,,,0.0,0.0,,5.0,1.0,,,,,,,No,,apartment,2020,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu70079,rbu70079,229900.0,2.0,73.0,Normal,,0.0,1.0,0.0,,,1958.0,,1.0,,,,1.0,,,Gas,,,,,,,4.0,,,,,,286.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,On contract,,,0.0,35.0,,,0.0,,,,2.0,,2.0,1.0,,,,,,622.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu69996,rbu69996,259000.0,3.0,97.0,Normal,3.0,0.0,1.0,0.0,,,1963.0,,,,,,1.0,,,Gas,,,,,,,3.0,,,,1.0,,198.0,,"No, certificate does not comply",,,0.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,2.0,,3.0,1.0,,7.0,,,,944.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2170/merksem/rbu69974,rbu69974,299000.0,2.0,100.0,Excellent,3.0,0.0,1.0,1.0,,,,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,185.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,,,,1.0,,13.0,,,,,No,,ground floor,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu69969,rbu69969,235000.0,1.0,51.0,Normal,2.0,0.0,0.0,1.0,,,1975.0,,,,,,1.0,,,Gas,,,,,483.0,,,,,,1.0,,247.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,3.0,,6.0,1.0,,40.0,,,,498.0,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu69995,rbu69995,439000.0,2.0,83.0,Normal,3.0,0.0,1.0,0.0,,,2010.0,,,,,,1.0,,,Gas,,,,,,,4.0,,,,1.0,,125.0,,"yes, certificate in accordance",,,0.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,10.0,,22.0,1.0,,,,,,,No,230.0,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu69762,rbu69762,119000.0,,34.0,To be renovated,4.0,,1.0,0.0,,,1965.0,,,,4.0,,1.0,,,Gas,,,,,,,,,,,1.0,,300.0,,,,,,no flooding area,(information not available),,,,,,0.0,26.0,,Simple glass,1.0,,,,3.0,,4.0,1.0,,,,,,632.0,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu69436,rbu69436,289000.0,2.0,123.0,Normal,,0.0,1.0,0.0,,,1975.0,,,,,,2.0,,,,,,,,,,,,,,,,,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,1.0,,,,7.0,,,2.0,,,,,,2320.0,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu69438,rbu69438,309000.0,3.0,117.0,Excellent,2.0,0.0,1.0,0.0,,,,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,143.0,,,,,,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,2.0,,,1.0,,17.0,,,,,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu69386,rbu69386,289000.0,3.0,101.0,,,,0.0,0.0,,,1927.0,,,,,,1.0,,,Gas,,0.0,0.0,,,,,,,,,,181.0,,,,,0.0,no flooding area,(information not available),0.0,,On contract,,,0.0,,,Double glass,0.0,,,0.0,2.0,,3.0,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu69390,rbu69390,575000.0,4.0,195.0,,,,1.0,0.0,,,1981.0,,,,,,2.0,,,,,,0.0,,,,10.0,,,,,,126.0,,,,,0.0,no flooding area,(information not available),0.0,,Immediately,,,0.0,,,,1.0,,,0.0,2.0,,8.0,,,,,,,,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu60893,rbu60893,225000.0,1.0,55.0,Normal,2.0,0.0,1.0,0.0,,,2017.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,,,48.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,On contract,,,0.0,,,,0.0,,,,3.0,,10.0,1.0,,,,,,707.0,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu60790,rbu60790,395000.0,2.0,100.0,,,,1.0,0.0,,,,,,,,,1.0,,,Not specified,,0.0,0.0,,,,15.0,,,,,,234.0,,,,,,no flooding area,(information not available),0.0,,,,,0.0,,,Double glass,0.0,,,0.0,0.0,,4.0,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu69385,rbu69385,349000.0,2.0,115.0,,,,1.0,0.0,,,1970.0,,,,,,,,,Fuel oil,,0.0,0.0,,,,,,,,,,,,,,,,no flooding area,(information not available),0.0,,On contract,,,0.0,,,Double glass,0.0,,,0.0,,,,,,,,,,,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu60750,rbu60750,375000.0,2.0,107.0,Normal,,0.0,1.0,0.0,,,2021.0,0.0,,,,,1.0,,,Not specified,,,,,,,30.0,,,,,,,,,,1.0,0.0,no flooding area,(information not available),0.0,,,,,,,0.0,,1.0,,,0.0,1.0,,,,,,,B,B,1115.0,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu60742,rbu60742,199900.0,2.0,60.0,Normal,,0.0,1.0,0.0,,,1957.0,,,,,,1.0,,,Gas,,,,,,,3.0,,,,,,292.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,On contract,,,0.0,28.0,,,0.0,,,,2.0,,2.0,1.0,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/penthouse/for-sale/2000/antwerp/rwc41122,rwc41122,1145500.0,3.0,160.0,Excellent,,,1.0,,,,,,,,,,,1.0,,Not specified,,,,,,,50.0,,,,,,,,,,,,(information not available),(information not available),,,Immediately,,,,,,,1.0,,,,,,,,,,,,,,,,penthouse,2000,antwerp,Apartment
https://immovlan.be/en/detail/triplex/for-sale/2000/antwerp/rbu62019,rbu62019,595000.0,4.0,175.0,To renovate,2.0,0.0,0.0,0.0,,Partially equipped,,,,Kitchenette,,,1.0,,,Gas,,,,,,,,,,,1.0,,615.0,22.0,"yes, certificate in accordance",,0.0,0.0,(information not available),(information not available),,,,,,0.0,,,Double glass,1.0,,,,1.0,,3.0,2.0,,8.0,8.0,,,,No,,triplex,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu60741,rbu60741,199900.0,2.0,60.0,Normal,,0.0,1.0,0.0,,,1957.0,,,,,,1.0,,,Gas,,,,,,,3.0,,,,,,292.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,On contract,,,0.0,28.0,,,0.0,,,,2.0,,2.0,1.0,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu61490,rbu61490,199000.0,1.0,56.0,,,,0.0,0.0,,,1919.0,,,,,,,,,Gas,,0.0,0.0,,,,,,,,,,343.0,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,Double glass,0.0,,,0.0,4.0,,4.0,,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu45800,rbu45800,159000.0,1.0,70.0,Normal,,0.0,1.0,0.0,,,,,,,,,,,,Not specified,,,,,,,10.0,,,,,,147.0,,,,,,(information not available),(information not available),,,,,,0.0,28.0,,,1.0,,,,7.0,,15.0,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu61054,rbu61054,209000.0,1.0,75.0,Normal,2.0,0.0,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,18.0,,,,,,197.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,4.0,,,,,,,,,800.0,No,,apartment,2660,hoboken,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu61415,rbu61415,264500.0,2.0,86.0,Excellent,2.0,0.0,1.0,0.0,,,2021.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,66.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,5.0,,,,,80.0,,,,,No,,apartment,2660,hoboken,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu60748,rbu60748,225000.0,2.0,96.0,Normal,,0.0,1.0,0.0,,,1966.0,,,,,,1.0,,,Gas,,,,,,,3.0,,,,,,192.0,,,,,,(information not available),(information not available),,,On contract,,,0.0,33.0,,,0.0,,,,2.0,,2.0,1.0,,,,,,664.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu61419,rbu61419,249000.0,2.0,70.0,Normal,2.0,0.0,1.0,0.0,,,1978.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,150.0,,,,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,4.0,,7.0,1.0,,,,,,1048.0,No,165.0,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu60694,rbu60694,239000.0,2.0,108.0,To be renovated,2.0,0.0,1.0,0.0,,,1970.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,279.0,,"No, certificate does not comply",,,,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,1.0,,,,,,,,,1006.0,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu60821,rbu60821,245000.0,1.0,61.0,Normal,,0.0,0.0,0.0,,Super equipped,,,,,,,1.0,,,Hot air,1.0,1.0,,,,,,,,,1.0,,175.0,,"yes, certificate in accordance",,,,no flooding area,(information not available),,,,,,,,,Double glass,0.0,1.0,,1.0,1.0,,3.0,,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu59619,rbu59619,359000.0,2.0,70.0,,,,1.0,0.0,,,2016.0,,,,,,1.0,,,Gas,,0.0,0.0,,,,6.0,,,,,,100.0,,,,,,no flooding area,(information not available),0.0,,From 01/11/2026,,,0.0,,,Double glass,1.0,,,0.0,3.0,,,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu59392,rbu59392,274900.0,2.0,80.0,Normal,,0.0,0.0,1.0,,,1949.0,,1.0,,,,1.0,,1.0,Gas,,,,,45.0,,,,,,,,103.0,,"yes, certificate in accordance",,,,(information not available),(information not available),,,From 01/09/2026,,,0.0,,,,0.0,,,,,,3.0,1.0,,,,,,597.0,No,,ground floor,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/antwerp/rbu60149,rbu60149,215000.0,2.0,107.0,,,,1.0,0.0,,,1974.0,,1.0,,,,1.0,,,Not specified,,0.0,0.0,,,,18.0,,,,,,0.0,,,,,0.0,no flooding area,(information not available),0.0,,On contract,,,0.0,,,Double glass,1.0,,,0.0,5.0,,,1.0,,8.0,9.0,,,,No,,apartment,2140,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu60695,rbu60695,219000.0,2.0,64.0,Normal,2.0,0.0,1.0,0.0,,,1965.0,,,,,,1.0,,,Gas,,,,,,,2.0,,,,1.0,,345.0,,"yes, certificate in accordance",,,1.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,5.0,,5.0,1.0,,,,,,629.0,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu60097,rbu60097,325000.0,2.0,105.0,,,0.0,1.0,0.0,,,1960.0,,,,,,1.0,,,Gas,,,,,,,3.0,,,,1.0,,121.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,,,,0.0,25.0,,,0.0,,,,3.0,,,1.0,,,,,,669.0,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu59369,rbu59369,519000.0,2.0,125.0,,,,1.0,0.0,,,1961.0,,,,,,2.0,,,Not specified,,1.0,0.0,,,,20.0,,,,,,0.0,,,,,0.0,no flooding area,(information not available),0.0,,Immediately,,,0.0,,,Double glass,1.0,,,0.0,,,,1.0,,,,,,,No,,apartment,2600,berchem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu51848,rbu51848,310000.0,1.0,55.0,Normal,2.0,0.0,1.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,3.0,,,,1.0,,107.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,From 15/04/2026,,,0.0,,,,0.0,,,,1.0,,2.0,1.0,,,,,,,No,,apartment,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu59037,rbu59037,299000.0,1.0,66.0,Normal,2.0,0.0,1.0,0.0,,,1946.0,,,,,,1.0,,,Gas,,,,,,,12.0,,,,1.0,,185.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,,,4.0,,,9.0,,,,951.0,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu59038,rbu59038,275000.0,2.0,85.0,To be renovated,2.0,0.0,1.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,2.0,,,,,,209.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,2.0,,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu58905,rbu58905,239000.0,2.0,106.0,Normal,2.0,0.0,1.0,0.0,,,1992.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,120.0,,"No, certificate does not comply",,,1.0,,(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,4.0,,,,,,,1212.0,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbu58906,rbu58906,144000.0,1.0,32.0,Normal,2.0,0.0,1.0,0.0,,,1965.0,,,,,,1.0,,,Gas,,,,,,,2.0,,,,1.0,,309.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,1.0,,,,1.0,,4.0,1.0,,,,,,632.0,No,,studio,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu58979,rbu58979,265000.0,3.0,120.0,,,,1.0,0.0,,,1988.0,,1.0,,,,1.0,,,Gas,,0.0,0.0,,,,15.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,On contract,,,0.0,,,Double glass,1.0,,,0.0,3.0,,8.0,2.0,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu51545,rbu51545,274000.0,1.0,83.0,,,,1.0,0.0,,,,,,,,,,,1.0,Not specified,,0.0,0.0,,,,,,,,,,183.0,,,,,0.0,no flooding area,(information not available),0.0,,On contract,,,0.0,,,,0.0,,,0.0,3.0,,,,,,,,,,No,,apartment,2000,antwerp,Apartment
